file_name,transcription
COD_04845.wav,In gabadha iyo wiilka uu u celiyo deegaankooda. 
COD_05765.wav,"Ballan habeennimo kallahe arooryo ayuu leeyahaye,"
COD_00144.wav,Muhiimadayda waa inaan haysato laba weeraryahan oo bahalo ah.
COD_01239.wav,Qof juuq leh nagu ma jiro oo ruux kasta wuxuu dhegta u raaricinayaa sharraxaadda cashirka. 
COD_06810.wav,loona fududeeyo dhimista ciidamada ATMIS iyo in si tartiib tartiib ah mas uuliyadda amniga Soomaaliya loogu wareejiyo ciidamada Soomaaliya.
COD_05344.wav,Ilbaxnimada dunida aqoon baa u indhaah.
COD_00203.wav,"Al-Nasr ma uusan shaacinin qiimaha uu ku fadhiyo heshiiskan, balse wararka jaraa'idyada ayaa tilmaamaya in Ronaldo uu qaadan doono mushaar dhan boqol toddobaatan iyo seddax milyan ginni sannadkii, "
COD_04923.wav,"Ilkaheedii baylka ahaa luun baa maray, luqluq iyo rummay la'aan bayna sababsadeen."
COD_05947.wav,"Maama Caasha oo  ka hadlaysay sicirka waqtigaan  ku yimid iyo saameynta ka dhalatay  waxaa ay sheegtay in hoos u dhac uu ku yimid dalabka Shaaxa,"
COD_05237.wav, In ay kugu adkaato koobista hagida fikirkaaga ujeedadaada.
COD_05884.wav,taasoo qayb ka ah geeddi-socod nabadeed oo uu hoggaaminayo Midowga Afrika.
COD_02354.wav,waxqabad umadda u soo kordhin lahaa oo xayndaabka siyaasadana looga tuuray maadaama oo aanay la aragti ahayn.
COD_07123.wav,"Walaxdan loo yaqaan Comet, ayaa waxa ay ka samaysan tahay baraf iyo boor."
COD_04523.wav,Jirku waa adeegaha maskaxda wuxuuna u hogaansamaa nidaamka maskaxda ha ahaado mid si bareer ah loo doorto ama si toos ah loo muujiyo.
COD_03928.wav,waxana lo qumay dhan kaas iyo isbital kaysanay ee dulaydka muqdisho aydo larabo in meshaas laga saro doon nuuca malayga lagu dabo. 
COD_04131.wav,Wuxuu is yidhi adiguba bowdadaa hebel keenay oo kale unbaad la iman lahayd ee tii yarayd ayaa Alle kuusoo diray. 
COD_06772.wav,"Maxkamadda darajada kowaad ee Ciidamada qalabka sida ee Dawladda Soomaaliya ayaa shaacisay in 8 sano oo xabsi ah ku xukuntay Fartuun Cabdirashiid Xuseen,"
COD_06184.wav,Codsi ay wakaaladda wararka AFP u dirtay safaaradda Ireland ee Addis Ababa lagama jawaabin.
COD_03776.wav,"laakiin haddaad ku fakarto inaad mar un booqato, haddaad nin tahay ha isku dayin inaad haweenay isku ekaysiiso, "
COD_05579.wav,"Halkii ay ka caroon lahaayeen koobabka qashinka noqonaya iyo saameynta ay horay u arkeen, "
COD_04478.wav,"maalin maalmaha kamid ah soo booqatay saaxiibaddeed oo cunto karinta si heersare ah u taqaannay, "
COD_00765.wav,Wuxuuna comment kuugu soo qorayaa Adigii aqoonyahanka Soomaaliyeed ahaa miyaa sidaan u hadlaya?
COD_02986.wav,"Goor uu ninkii tagay ayaa naagtii waxay soo qaadday bac adag, kolkaas bay shimbirkii oo qafas ku jiray dul dhigtay. "
COD_02553.wav,"Waxaa la gaaray xilligii hijrada. Zeynaba waxay u timid Nabiga, waxayna ku tiri: Aabbe, Makko ma kula hari karaa ninkeyga? "
COD_02880.wav,Ninkii gabadhii ayuu kaxaystay oo waxa uu yidhi ilaahay ayaa jira oo wax aan ku noolaano waayi mayno.
COD_05750.wav,"Masaafada geela loo daaqgeeyo oo aad u durugsan ayaa keentay in wixii fog looga qiyaasqaato oo la yidhaahdo,"
COD_01287.wav,"Dadkii meesha ku soo yaacay inta badankood loo adeegi waayo, ayay laabanayaan iyagoo aan waxba iibsan,"
COD_01354.wav,Waxay ii noqotay hooyo labaad oo i bartay dhaqanka iyo anshaxa Finishka iyo sida loola shaqeysto.
COD_02556.wav,"Zeynabana way murugootay, waayo waxaa labada saf ee dagaalka ku kala jira aabbaheed iyo ninkeeda, "
COD_04653.wav,"Hadafka ayaa muhiim u ah noloshaada, waa jihada naftaada. "
COD_01459.wav,Aniga ayaa ka masuul ah noloshooda oo Ilaahey ka sokoow aniga ayay wax iga sugayaan. 
COD_05125.wav,Waayo Cafartu waxay cabsi weyn ka qabeen in haddii xurnimo la helo ay Jabuuti Soomaaliweyn ku biiri doonto
COD_00748.wav,"Isla shalay waxaa Muqdisho ka furmay shir u dhexeeya Dowladda Soomaaliya iyo urur-goboleedka Bulshada Bariga Afrika, "
COD_01448.wav,Ku soo dhowoow qalbi xalan iyo laab xaadhan. Qawl suuban iyo qaddarin sare. Fool furan iyo fal fayoow.
COD_05592.wav,"Koobabkii ugu horreeyay markii loo warshadeeyay sanadkii 2009-kii,"
COD_02847.wav,Ninkii uu seediga u ahaa ayaa yidhi faraskaygii ayaa la iga xaday. 
COD_06521.wav,"dhammeystirka Dastuurka, dayn cafinta, xoojinta Dimuquraadiyeynta, Federaaleynta iyo adkaynta dowladnimada."
COD_06958.wav,"Dowladda Sucuudiga ayaa gudaha dalkeeda waxa ay ku fulisaa dilalka maxaabiista, "
COD_06811.wav,"Waxaa lagu heshiiyey in si wadajir ah loo qorsheeyo oo loo abaabulo olole hawlgal oo xooggan oo dalalka safka hore ah,"
COD_02069.wav,Aayaha Nolosha oo qorayay sheeko xiiso badan ayaan ka iibsaday.
COD_03620.wav,"ka dibna wuxuu i dhahay adeerkaa ma ihi, waan isu eknahay adeerkaa. "
COD_02649.wav,"Kushiinka ayay ku jiraan, Xan Fresh ah iyo Xusuusahoodii hore ayay ka sheekeysanayan."
COD_05410.wav,Wareysiga carada dhaliyay ee Ronaldo ayaa daba socday go'aankii uu macallinka United kursiga keydka ku fariisiyay Ronaldo
COD_04622.wav,waxayna u baahan tahay shaqo adag. 
COD_05036.wav,aqoonyahannada iyo guud ahaan dadweynaha wax badan buuggani u faa’iidayn doono.
COD_02384.wav,"madaxweynaha ma aha in loo baaahdo marka laga rabo codka oo kaliya,waxaa laga raabaa talo,  waxaa laga rabaa inay dowladdaas  ay ka wax dhisaan."
COD_01533.wav,Waxaan hadda haynaa 83 carruur ah. 
COD_03822.wav,oo ku saabsan horumarinta warshadaha oo bilaabay inuu carqaladeeyo adduunka dabiiciga ah. 
COD_02207.wav,"Hadda markii la dilo qof saaxiibbadeyda ka mid ah waxaan galaa contacts-ka taleefankeyga, waxaana magiciisa ka hormariyaa marxuum. "
COD_05835.wav,dhawaana uu ka soo qallin jabiyay jaamacadda Hargeysa.
COD_04220.wav,Markii waagu guduutay socodkii uu soo bilaabay ayuu weli ku jiraa isaga oo beegsanaya tuulo u jirta gelinsocod dheer. 
COD_00538.wav,Gabadhii intey dukaanka soo gashay ayay billowday inay si kaslooni leh u adeegato sidii qof weyn oo kale. 
COD_06448.wav,oo muddo sanado ah ay gacanta ku hayeen maleeshiyaadka argagixisada Al-Shabaab.
COD_06254.wav,"Taageerayaasha kooxda Chelsea ayaa aad uga niyad jabsan bandhiga liita ee kooxda ay soo bandhigtay tan iyo billowgii xilli ciyaareedkan 2022-2023,"
COD_01545.wav,"Badankood waxay qoyskooda  ugu jiraan kaalintii aabbe, oo waxay reerka ku biilaan shilimaadka ay shaqadaas ka helaan."
COD_00352.wav,wuxuu ku dhex wareeray badweynta afkaaraha is-diiddan oo uusan weligii maqal una diyaarsanayn 
COD_04726.wav,Maamulayaasha tayada leh waxay leeyihiin tayo furfurnaan. 
COD_01273.wav,"Inta xaflad balaayo ah loo sameeyo, oo la buunbuuniyo ayay dadka magaaladu ku soo jebayaan. "
COD_00316.wav,Horta siyaasigeenna iyo dhurwaa maxaa isu galay?
COD_05096.wav,Waxa ay u sheegtay in aabihiis uu ahaa qof bani’aadamnimo fiican leh sidoo kale fannaan wanaagsan ahaa.
COD_00882.wav,Ragga Soomaaliya ka xamaasho iyo gabdhaha Yurub iyo Ameerika ku koray waa isku dhibban yihiin.
COD_04550.wav,Dib uga fakar markii ugu dambeysay ee aad hadaf weyn gaartay. 
COD_06888.wav,inta lagu jiro nidaamka codsiyada sida sanduuqa wada-hadalka iyo su'aalaha inta badan la isweydiiyo.
COD_05656.wav,waddankase waxaa weli awood ku lahayd diimihii Afrikaanka.
COD_01697.wav,Waa goor aroor ah. Daqiiqado kahor ayaan salaadda Subax ka soo baxnay. 
COD_02144.wav,"Labo maalin kadib ayuu ustaad Jimcaale u yimid isagoo faraxsan, wuxuuna ku yiri: ustaadow waan helay qof lacagta iga bixiyo. "
COD_05236.wav,Degenaansho la’aan iyo nasasho kariwaa.
COD_04253.wav,Dhulku waa dhulkii. Laakiin dhiiggan baas ee afka ka dhadhamayaa waa maxay?
COD_07240.wav,si uu u noqdo mid guulaysta.
COD_03449.wav,"si waafaqsan heshiiskii 17-kii Sebteembar ee ay ku heshiiyeen Madaxda Madasha Wadatashiga Qaranku, "
COD_06775.wav,Hoos ka Akhriso qoraal kasoo baxay Maxkamadda Ciidamada qalabka sida ee DFS.
COD_01868.wav,"Wiilka curashadiisa fool ayaa ka horreyso,"
COD_06538.wav,"Madaxa Hay’adda Sirdoonka Maraykanka CIA William Burns ayaa safar naadir ah ku tagay dalka Libya Khamiistii,"
COD_03120.wav,"Riyuhu waxay haweenka ka shabbahaan kalgacaylka iyo naasaha, riyuhu way ubad jecelyihiin sida dumarka, laba naasoodna way leeyihiin"
COD_01494.wav,Gaaridameerluhu wuxuu gacanta ku raadinayaa loorar shamiiddo ah oo godka ku dhacay. 
COD_06560.wav,isaga oo intaas raaciyay in haweeneyda lasoo qabtay loo gudbin doon hay’adaha caddaaladda.
COD_02535.wav, Helsinki wuxuu Soomaaliya xaq u siinayaa in ay talo ku yeelato tallaaboobinka horumarineed ee itoobiya ka fulineyso wabiyada ay la wadaagto Soomaaliya.
COD_05003.wav,"Guul ayaan ka soo hooyney dagaalkii, warkayguna anoon magaalada soo gaarin buu iga soo horreeyey."
COD_05805.wav,"ay banaanbax ugu sameeyan magaalada Hargeysa, "
COD_03031.wav,"Waxay u timid ninkii geela lahaa, waxay tidhi waxaan u socdaa arrintii aan ku heshiinay ee maxaad ka qabtaa?. "
COD_00931.wav,"Waxaa si fiican u shaqeynaysa dekadda Ceel-Macaan, oo ay ka muuqdaan markab, doomo iyo xoogsato badan."
COD_00456.wav," wasaaradduna ay tasdiiqiso, iydoo shahaadooyinka la iibiyo badankoodana looga shaqeeysto hay’adaha dowladda."
COD_04868.wav,"Oraahdan ayaa waxay gaartay adeerradi, "
COD_03027.wav,"Markaa uu reerku caano, timir iyo hilib ba isku cunayo."
COD_06005.wav,"Xiisaha Gunners ee Mudryk ayaa si cad loo sheegay xagaagii 2022, "
COD_01796.wav,Baro inaadan dadnimadaada u lumin dan raqiis ah oo ku meel gaar ah. 
COD_02235.wav,Dad badan waxay qabeen in xurriyada maalinkaas la helay ay ka dhalatay halgankii uu soo billaabay Sayid Maxamed Cabdulle Xasan. 
COD_02561.wav,"Lacag oo dhan waxay ka heysataa kuul uu nabigu siiyay hooyadeed Khadiija, oo ay iyada siisay. "
COD_04422.wav,1948kii xulafaddii dagaalkii labaad ku guulaysatay waxay ugu deeqeen Itoobiya in ay hanato dhulka Soomaaligalbeed. 
COD_04993.wav,ilaa ay soo gaadheen gegabadii oo guuldarro ah.
COD_06483.wav,"Dilka labada ruux ayaa waxaa uu ka dhacay bartamaha Bursaalax, waxaana geystay nin hubeysan oo kamid ah dadka deegaanka."
COD_06054.wav,"Maamulada dariska la ah deegaanada iyo degmooyinka laga qabsaday kooxda Al-Shabaab, ayaa loogu baaqay inay dagaal kooxda ugula hortagaan,"
COD_05403.wav,"oo ay ku jiraan kuwo aan la qaaday Portugal, laakiin inaan magaca waddankeena ka dhigo heerka ugu sarreeya adduunka ayaa ahayd riyadeyda ugu weyn. "
COD_05819.wav,"waxaana ay badiba shacabka Somaliland u yaqaanan Kawaanka geerida, "
COD_04728.wav,"Iyagoo furfuran, waxay tixgeliyaan fikrad kasta oo faa’iido leh oo ay ka aqbalaan meel kasta oo ay ka timaado."
COD_01035.wav,Oo sidee adiga oo jaamici ah uga yeeshay labo boqol iyo konton dollar? Annagii xoogsatada ahaynba intaas kuma shaqeynee.
COD_01840.wav,Laakiin maanta guusha ay gaartay guul ma aha. 
COD_05965.wav,dowladda ayey ugu baaqday in ay canshuurta yareyso.
COD_05090.wav,Falanqeyn ku saabsan socdaalka Xasan Sheekh ee maamul goboleedyada dalka
COD_01752.wav,sidoo kale waxaa ku kulmi jirey haweenka deriska markii uu jiro ‘baal-cad’ ama ay ka ducaysanayaan shar laga digay. 
COD_06758.wav,Ixtiram iyo in aan nahay 2dal oo daris.Ah laakiin geele oo ogaa Farmajo ninka Uu yahay
COD_02901.wav,"Ninkeediina waxay ku tidhi adna waxaad maanlaawe ku noqotay, adigoo boqol geela leh ayaad boqolkiiba subax dareerisay. "
COD_04575.wav,Sidee dareemi doontaa maalinka aad bilaabayso shirkadaada?
COD_02454.wav,oo bishii September waxaa hoggaanka beesha ku tartamay Janaraal Maxamed Nuur Galaal iyo Prof. Cabdulqaadir Maxamed Shirwac
COD_04029.wav,salaan ka dib wuxuu weydiiyey wixii maalintaas meesha keeney 
COD_01105.wav,"Cumar wuxuu ahaa saaxiibkeyga gaarka ah. Waxaan xasuustaa in uu dhallinyarannimadiisii ahaa qofka noogu ikhyaarsan, uguna dhawrsan asaxaabtii aan isku filka ahayn. "
COD_05103.wav,"Qabriga xoogaa wuu baaba’ay waxaana ka dul baxay caws, balse dhagaxa ku qotamay ayuu ku xardhanaa sawirkiisa"
COD_07255.wav,"iyo sida uu dadaal ugu galay badbaadinta xaaskiisa oo kiliyaha ka xanuunsatay,"
COD_04777.wav,laakiin waxaa si layaab leh in la dilo qof mucaarad ah hadda taageero badan ku leh bulshada dhexdeeda.
COD_03685.wav,waxaana uu Shaqaalaha Soomaaliyeed ku bogaadiyey dadaalka ay soo geliyeen dowlad-dhiska iyo horumarinta dalkeenna.
COD_01336.wav,"Waxaan tikit u jartay magaalada Moscow ee dalka Ruushka, oo aan Finland uga sii tallaabayay. "
COD_00272.wav,"Hala gaarsiiyo, iyagoo mahadsan,  inaysan ka illoobin markii ay shaqada dhameeyaan inay dhagax shub kala dhex dhigaan labada waddo"
COD_05605.wav,"Waxaan garawsaday in aanan nolosheyda meel uga soo darin ka shaqeynta saliidda iyo gaaska, ayuu yiri."
COD_01507.wav,"Waa arrin bogaadin mudan in qaaraanka qabiilku uusan diyo kaliya ku ekaan ee ganacsi, waxbarasho iyo horumarinta dadka loo kaashado. "
COD_04346.wav,"Khasaaraha shacabka soo gaaray ma yara,  "
COD_05879.wav,"Doonta ayaa waxaa ku qarqamay laba qof, halka 33 laga soo badbaadiyey."
COD_02480.wav,riyadiisii ma ruboobin oo musuqii iyo fowdadii dalka ka jiray waa kuwii sababay in maalin cad toogasho lagu dilo madaxweynihii Soomaaliya.
COD_05175.wav,ILAAHAYOOW ILAAH KALE MA JIRO ADIGA MOOYAANE
COD_04236.wav,"Xilligu waa gu dambeed ay dhibicda roobku jeesatay, doogguse weli qof gaaban wuu qarinayaa, dhirtuna caleen ayey la ciiraysaa. "
COD_05404.wav,Ronaldo oo ah qofka taageerayaasha ugu badan ku heysta barta Intstagram-ka ayaa qoraalkiisa si weyn looga fal celiyay
COD_05642.wav,"Dhaqamada reer Afrika, waxaynu u qaybin karnaa kuwo qoraal ah oo ay samaysay diinta Islaamku iyo kuwo Afrikada kale ah."
COD_02471.wav,"Wuxuu soo arkay gacantii birta aheed ee gumeystaha, wuxuuse aaminsanaa in mar laga bixi doono."
COD_01151.wav,"Nasiibxumo, waxaan maanta maqlay in xilkii laga qaaday Caydaruus "
COD_06393.wav,Sidaa darteed Kuuriya waxay dooneysaa inay hubiso in qaar ka mid ah iskaashigeeda istiraatejiga ah ee ay la leedahay  UAE inay sii jiraan.
COD_05310.wav,Waa inuu u hoggaansamo amarrada diinta Islaamka ee ina faraysa wanaagga.
COD_04516.wav,Waxaynu dooranaa in aynu maskaxdeena u kobcino si xikmad leh ama aynu u dayno in ay duur-joog iska noqoto. 
COD_04396.wav,Cigaal wuxuu ku jawaabay waalaisku baa ba'ayoo faraskaygii waa dhintay manta waranbaa caloosha ka soo riday
COD_05056.wav,Mahad Eebaa iska leh ee barbaariyaha caalamka ah
COD_02586.wav,"Carawelo ayaa Falis uga sheekeysay Dhagarta Ragga, waxayna xusuusisay codkii ay Bil kahor Qanciye kasoo duubtay, "
COD_04060.wav,Xilli lagu qiyaasay qarnigii 16aad ayaa waxaa jiray boqor Soomaaliyeed oo la oran jiray Wiil Waal. 
COD_05994.wav,iyagoo sameeyay fursado badan ee goolal loo filan karay.
COD_02409.wav,laakiin ma moogi dowladdu inay dagaal ku jirto waxaa waaye dagaalku waxa uu ka socdaa hal dhinac.  
COD_01289.wav,Sannad kaddib waxaa la arkayaa meeshii la tuurnaan jiray oo faaruq ah iyo kabalyeeriyaashii oo la’ dad ay u adeegaan.
COD_00431.wav,"Waxaan xasuustaa inuu subax iyo galab dugsiga  dhex fadhin jirey oo uusan maqnaan jirin haddii aysan qabsanin arrin culus, "
COD_04018.wav,Waxay aheyd maalin aad iyo aad jawigu u macan badan yahay 
COD_05783.wav,"gaar ahaan Hargeysa guud ahaana Somaliland,"
COD_05112.wav,"Wixii uu rag u kaco rabbina uu aqbalo waa ay rumoobaane, durba waa uu ka jibba keenay"
COD_04339.wav,"iyo fariisimo ciidan oo ay muddo 15 sano ah Somaliland ka abuuraysay gobolka, "
COD_06673.wav,Kaligey idinma difaaci karo lascano isaga baxa. Wuu idinka caqli badan yaha muse
COD_02614.wav,waxay iska dhaadhicisay inay Noloshaas mudneed waxayna Feysbuug ka baxday iyadoo Niyad-Jabsan xalayna si fiican uma seexan.
COD_07332.wav,Sirdoonkuna wuxuu hoos yimaadaa Wasaaradda ku shaqa leh ee madaxweyne ama Raysalwasaare midkoodna ma hoos tagto.
COD_02954.wav,"Wuxuu galiyey gacantiisa biyihii wabiga ee aadka u wasakhaysnaa si uu usoo qabto silsiladda, "
COD_01057.wav,"Waxaan ka bartay in ay muhiim tahay in aan hanto qalbiga ardayga, ka hor inta aanan maskaxdiisa la hadlin."
COD_00140.wav,"Tani ayaa taariikh weyn u noqotay xulka qaranka Soomaaliya kaasoo ku guuleystay koobkiisii ugu horreeyay,"
COD_06409.wav,"oo mudada xil heyntiisa ku ekeyd 19kii, December-2022."
COD_03508.wav,"balse waan is diyaariyey oo waxaan niyeystay in aan wajihi doono, kufsi iyo dil. "
COD_04589.wav,"Waxa muhiimka ah waa ogaanshaha inaad adigu gacanta ku hayso noloshaada, oo aad ka shaqaynayso fikirkaaga ganacsi."
COD_04113.wav,"Mar wuxuu is yidhi, adiga ayaa lagu xujeeyey ee Allaa ku lehee arinta go’aankeeda ku calool adayg sida kula qumanna yeel. "
COD_06115.wav,"ayaa qormo uu ka soo saaray kaga hadlay xoreynta Xarardheere,isagoo ciwaan uga dhigay"
COD_04674.wav,Siddii horre si ka badan ayaan khatar ugu bareeri lahaa. 
COD_03270.wav,"oo waqtiga iyo hantida qaranka lagu lumiyo  waa caado xun, "
COD_02065.wav,Markii aan suuqa ka soo baxay ayaan siddeed saac xiso ka galay bareefadka Sayntiifigga ee Macallin Dhakalow. 
COD_03374.wav,welina xiisaduhu waa ay sareeyaan.
COD_04296.wav,Hibaaq waa gabadh uu ilaa yaraantii jeclaa maantana guurkeeda u socdo. 
COD_00700.wav,Socdaalkeyga waxaan ku tegay magaalada Kuala-Lumpur ee dalka Malaysiya. 
COD_03049.wav,Wadaadkii fiqishinni ayaa yidhi  boqorow wiilku waa yaryahay oo waxba xadi maayee iska daa. 
COD_01505.wav,waxaana ka aflaxay dhlinyaro badan oo maanta ka mid ah dadka qaaraanka bixiya. 
COD_06482.wav,Abdiraxman Abdulahi Afdheere iyo qof shacab oo lagu magacaabi jiray Mukhtaar Maxamed Aw-khalaf ayaa xala lagu dilay degmadaas.
COD_03905.wav,"Hooyo kolley ma habaari doonto, laakiin dhagarta uu hooyadii u geystay waxaa ka badan tan uu naftiisa u geystay. "
COD_01763.wav,Waxaa lala yaabi jirey dulmiga. Xitaa tuuggu baahidiisa wax ka badan ma xadi jirin
COD_04074.wav,"Maantana maxay noqon siddii, Muxamed loo yaabay ayuu xaalkoodu ku sifoobay. "
COD_03967.wav,"Anigoo isdhahaya isbuucaan waxaad kuhadasho waad heysataa, "
COD_05430.wav,"Si kastaba ha ahaatee, xayeysiinta oo loogu talagalay in ay sii socoto ilaa Jimcaha soo socda ayaa la hakiyay"
COD_05415.wav,Akhri xogta ku saabsan sida aan u abaarno bogagga dibadda.
COD_01107.wav,"Wuxuu ahaa qof ixtiraam badan, si degganna u hadla, xadgudub iyo daandaansina aan aqoon."
COD_03613.wav,Waxaan ku jawaabay isla reerkii guriga ka cararay ayaa lahaayeen. 
COD_02675.wav,wuxuu ka dhaadhiciyay siduu Macaamiilkiisa u Qancin karo isagoon dareen Damac u muujin. 
COD_03255.wav,"Waxaynu badalaynaa hab-dhaqanka caadada laga dhigatay ee ahaa in baarlamaanka la xiro  goortu ay doorashada dhowdahay, "
COD_02393.wav,"aan halku dhig uga dhignay  Nabad iyo Nolol  Soomaali intaas ayay u baahantahay nabad ayaan u baahanahay, "
COD_04317.wav,Jiirkii wuu is dhaga tiray oo wuxuu sii watey ciyaartii iyo bood boodkii. 
COD_04480.wav,kaddibna waxa ay aragtay iyada oo kalluunkii madaxa iyo dibka ka goynaysa; 
COD_06916.wav,iyagoo kasoo horjeeda qorshe hadda socda oo lagu doonayo in dib u habeyn loogu sameeyo ciidankaas.
COD_05839.wav,"isla markaana ay qoyskiisu go aansadeen in loo qaado magaalada Addis Ababa ee xarunta dalka Ethiopia, "
COD_05279.wav,Waa mahad ALLe
COD_04388.wav,"Cigaal wuxuu ahaa ninka raga ugu geesisan sida sheekada ka muuqata, "
COD_05298.wav,waxa ay kale oo ay ka kaalmaysaa sidii uu qofku uga qayb qaadan lahaa ilaalinta hantida ummadda ka dhaxaysa.
COD_04321.wav,Jiirkii saaxiibadii talada ka qaadan waayey halkaas ayuu ku dhintay. 
COD_07038.wav,"Markii aan ka baxay fasalka 8-aad nolosha oo dhan ayaa is bedeshay, "
COD_04723.wav,Maareeyaasha tayada wanaagsan ayaa xaga hore ka hogaamiya. 
COD_00254.wav,"U oggolow waalidkaa inay jeceylkooda kugu waraabiyaan shuruud la'aan, haddii kale waxaad arki doontaa adigoo u ooynaya kuwo aan oohintaada iyo qosolkaaga kala jecelayn."
COD_01050.wav,Markaas waxaan aaminsanaa in sida ugu fiican ee fasal loo maareyn karo ay tahay canaan iyo in aan ardayda iska waabiyo.
COD_04864.wav,"Isla maalintaas, waxaa magaalada soo galay Muuse, oo sannado badan oo muqnaa, u yimid ka-wardoonka adeerradiis."
COD_01929.wav,"waxay u sheegtay in uu caqabad ku yahay nabadaynta Soomaaliya iyo Geeska Afrika, waxayna ugu baaqday inuu degdeg isu casilo."
COD_05916.wav,SLT-Nairobi-Dowladda Kenya ayaa maanta qaaday tallaabo u muuqata inay aqoonsatay Somaliland oo hadda ay ula macaamileyso...
COD_04006.wav,Ilaali Balanta waayo Nimaan Balan Lahayn Waa Niman Diin Lehayn
COD_03856.wav,"Kaliya dagaalku ma horseedin inuu ku sii daayo qiiqa kaarboon oksaydh-ka ee hawlihii militariga Mareykanka, "
COD_01079.wav,"In uu TikTok duubanaayo ayaan u malaynaynay, ee waaba nin ay CID baaritaan ku hayso. "
COD_03769.wav,haddii ay ogolaanshiyo ka haystaan xukuumadda mooyaane. 
COD_04591.wav,"Wali ma isweydiisay qofka inuu saameyn yeelan waayo maxaa keeno asigoo wali jaamacad kasoo qalin-jabiyey,"
COD_04348.wav,"Dhanka Tukaraq, waxaa qorraxdhac kabacdi ka biloowday dhaqdhaqaaqyo ciidan oo xiriir la leh kuwa Laascaanood, laguna diiddanyahay Somaliland iyo siijoogistooda ciidda gobolka."
COD_05379.wav,ninkan oo haatan ku guuleystay Koobka Adduunka wuxuu qandaraaskiisa ku ekaa xilli ciyaareedka dambe
COD_05267.wav,MAXAA WEEYE WAXA UGU MUHIIMSAN AAD MAALINTII SAMAYSID
COD_02468.wav,Ruux aragti leh oo aan guulwadeynin ayuu ahaa.
COD_07025.wav,Khaliifa ayaa horay wacdaro uga dhigay tartammo uu ku galay gudaha Kenya. 
COD_06771.wav,Xaaska Hoggaamiyaha Daacish oo xukun lagu riday
COD_02955.wav,balse waxyar ka dib wuu soo qaban kari waayey oo wuuba waayay. 
COD_05890.wav,waxaana ku dhintay kumannaan waqooyiga Itoobiya.
COD_03571.wav,Waxaa guriga daaradiisa loogu soo galay ninkeygii aan la heystaha u ahaa 
COD_04582.wav,Laakiin sidee ayaad u abuuri kartaa shuruudahaan kuwaas oo suurtagal ka dhigaya in riyadaada inay rumoobaan?
COD_02412.wav,maxaa yeelay haddii uusan lahayn tobabarka uu u baahanyahay  hadaba ciidanka iyo  askartu saraakiishoodu waaye.
COD_00194.wav,United ayaa kaddib guushan waxay si ku meel gaar ah u soo gashay booska afaraad ee miiska kala sarreynta horyaalka waxayna leedahay 32 dhibcood.
COD_02363.wav,"guddiga labada gole ee doorashada madaxweynaha  Xildhibaanada sharafta leh,  taliyaashaa ciidamada,  "
COD_01301.wav,Qoraalka ayuu ku dhex arkay in aan dhawr dal safarkaas ku tegay. 
COD_07333.wav,Qoraalka taliyihii hore ee nabadsugidda marna xukuumadda iyo Baarlamaan laguma soo hadal qaadin.
COD_01475.wav,Haddii aad masuuliyad qaaddidna waa in aad dheyeldheyel iyo ciyaar joojiso. 
COD_04971.wav,"qolo kale ayaa inta meel uu maro siisay, ayuu inta xiin nagu dhaafay, jidkii bartankiisii noo istaagay."
COD_00005.wav,"Erayga dhaqan luuqadda ingiriisiga waxa uu ku noqonayaa 'culture' asalka eraygani waxa uu ka soo jeedaa eray laatiini ah, "
COD_01341.wav,Labo nin ayay ii geeyeen. Si qurux badan ayay ii soo dhoweeyeen. 
COD_05174.wav,si ay u maraan wadada guusha taas oo gaadhsiinayso hiigsiga ay leeyihiin.
COD_03484.wav,"hadana kuma aysan qancin oo waxey aabe ku cadaadiyeen inuu sheego lacag iyo dahab kale, "
COD_01828.wav,waana sababta ay u diidday in ay noqoto kaar ay xoqdaan xukuumadihii dalka soo maray.
COD_04019.wav,oo roob hawadu isa soo xirey oo neecaw macan oo udgoon badan  ay dadku sanka la raacayaan 
COD_04611.wav,"Guud ahaan, waxaan ku soo koobayaa waa adiga qofka isbeddelka sameyn kara ee ma ahan qofkale ama shahaadooyinkaaga oo kali. "
COD_06073.wav,"Ugu dambeyn, Garaad Jaamac ayaa dhinaca kale Ciidamada Somaliland uga digay in aysan carqalad ku sameeyaan Shirka beelaha SSC"
COD_03726.wav,"Sida laga soo xigtay sheekooyinka taariikhiga ah, dadka halkaas dagganaa waxaa si gaar ah ugu dhici jiray dhul gariirro iyo biriqda roobka ama jacda, "
COD_06383.wav,isaga oo olole ugu jira inuu ballaadhiyo heshiiska iibka hubka ee u dhexeeya labada dal.
COD_00030.wav,Dhanka kale waxa jira su'aal ay is-weydiiyaan culimadda cilmiga bulshadda sociology  midaas oo u dhigan sidatan; 
COD_05365.wav,"Nolosha adduunyada wanaageedu waa muddo gaaban,"
COD_03990.wav,Hanoqon Shaqsi Hadal Badan 
COD_00670.wav,"Waxaan tegay magaalooyinka dunida ugu caansan, waxaana la soo noolaaday xadaaradaha kala duwan ee bulshooyinka caalamka, "
COD_00647.wav,Miyaadan arag wiil haddii la yiraahdo dharkaaga dhaqo u arka in ragannimadiisii lugu xad gudbay? 
COD_04378.wav,"waa nin aftahan ah oo sida la isu furdaansho kusoo takhasusay, "
COD_02489.wav,"wuxuuna go'aansaday in uu iftiimiyo qaladaadkii kacaanka, "
